Fecha,CeBeCategoria,CeBe,Categoria,SumaML
2026-08-01,300153687RTD,300153687,RTD,3530.71
2026-08-01,300153687SPIRITS,300153687,SPIRITS,6002.69
2026-08-01,300153687TAE,300153687,TAE,156.56
2026-08-01,300153691Articulos Six,300153691,Articulos Six,312.07
2026-08-01,300153691CERVEZA-SIDRA,300153691,CERVEZA-SIDRA,81624.28
2026-08-01,300153691CIGARRO,300153691,CIGARRO,8238.81
2026-08-01,300153691ENCENDEDORES SIX,300153691,ENCENDEDORES SIX,135.34
2026-08-01,300153691REHIDRATANTES,300153691,REHIDRATANTES,363.82
2026-08-01,300153691RTD,300153691,RTD,1179.30
2026-08-01,300153691TAE,300153691,TAE,112.09
2026-08-01,300153693Articulos Six,300153693,Articulos Six,145.69
2026-08-01,300153693CERVEZA-SIDRA,300153693,CERVEZA-SIDRA,2436.20
2026-08-01,300153693REHIDRATANTES,300153693,REHIDRATANTES,22.41
2026-08-01,300153693RTD,300153693,RTD,373.11
2026-08-01,300153693SIMS,300153693,SIMS,181.03
2026-08-01,300153696Articulos Six,300153696,Articulos Six,90.51
2026-08-01,300153696CERVEZA-SIDRA,300153696,CERVEZA-SIDRA,269532.44
2026-08-01,300153696CIGARRO,300153696,CIGARRO,12966.36
2026-08-01,300153696ENCENDEDORES SIX,300153696,ENCENDEDORES SIX,235.35
2026-08-01,300153696FARMACIA,300153696,FARMACIA,177.59
2026-08-01,300153696REHIDRATANTES,300153696,REHIDRATANTES,924.06
2026-08-01,300153696RTD,300153696,RTD,7095.97
2026-08-01,300153696SPIRITS,300153696,SPIRITS,14588.03
2026-08-01,300153696TAE,300153696,TAE,203.31
2026-08-01,300153700Articulos Six,300153700,Articulos Six,145.69
2026-08-01,300153700CERVEZA-SIDRA,300153700,CERVEZA-SIDRA,234898.62
2026-08-01,300153700CIGARRO,300153700,CIGARRO,4806.91
2026-08-01,300153700ENCENDEDORES SIX,300153700,ENCENDEDORES SIX,181.00
2026-08-01,300153700REHIDRATANTES,300153700,REHIDRATANTES,1162.64
2026-08-01,300153700RTD,300153700,RTD,2621.95
2026-08-01,300153700TAE,300153700,TAE,173.29
2026-08-01,300153703CERVEZA-SIDRA,300153703,CERVEZA-SIDRA,20787.08
2026-08-01,300153703CIGARRO,300153703,CIGARRO,3466.37
2026-08-01,300153703ENCENDEDORES SIX,300153703,ENCENDEDORES SIX,22.42
2026-08-01,300153703REHIDRATANTES,300153703,REHIDRATANTES,145.00
2026-08-01,300153703RTD,300153703,RTD,156.73
2026-08-01,300153703SPIRITS,300153703,SPIRITS,351.26
2026-08-01,300153703TAE,300153703,TAE,35.82
2026-08-01,300153707Articulos Six,300153707,Articulos Six,2688.78
2026-08-01,300153707CERVEZA-SIDRA,300153707,CERVEZA-SIDRA,133291.52
2026-08-01,300153707CIGARRO,300153707,CIGARRO,6165.53
2026-08-01,300153707ENCENDEDORES SIX,300153707,ENCENDEDORES SIX,187.90
2026-08-01,300153707REHIDRATANTES,300153707,REHIDRATANTES,406.00
2026-08-01,300153707RTD,300153707,RTD,5649.46
2026-08-01,300153707TAE,300153707,TAE,160.03
2026-08-01,300153712Articulos Six,300153712,Articulos Six,115.51
2026-08-01,300153712CERVEZA-SIDRA,300153712,CERVEZA-SIDRA,132851.01
2026-08-01,300153712CIGARRO,300153712,CIGARRO,8007.75
2026-08-01,300153712ENCENDEDORES SIX,300153712,ENCENDEDORES SIX,225.01
2026-08-01,300153712FARMACIA,300153712,FARMACIA,47.41
2026-08-01,300153712REHIDRATANTES,300153712,REHIDRATANTES,560.23
2026-08-01,300153712RTD,300153712,RTD,4984.71
2026-08-01,300153712SPIRITS,300153712,SPIRITS,20900.85
2026-08-01,300153712TAE,300153712,TAE,134.02
2026-08-01,300153714CERVEZA-SIDRA,300153714,CERVEZA-SIDRA,1414.66
2026-08-01,300153714FARMACIA,300153714,FARMACIA,127.59
2026-08-01,300153714RTD,300153714,RTD,92.68
2026-08-01,300153714SIMS,300153714,SIMS,68.97
2026-08-01,300153727Articulos Six,300153727,Articulos Six,75.00
2026-08-01,300153727CERVEZA-SIDRA,300153727,CERVEZA-SIDRA,328145.42
2026-08-01,300153727CIGARRO,300153727,CIGARRO,17593.09
2026-08-01,300153727ENCENDEDORES SIX,300153727,ENCENDEDORES SIX,119.82
2026-08-01,300153727FARMACIA,300153727,FARMACIA,141.38
2026-08-01,300153727REHIDRATANTES,300153727,REHIDRATANTES,968.88
2026-08-01,300153727RTD,300153727,RTD,5179.87
2026-08-01,300153727TAE,300153727,TAE,155.38
2026-08-01,300153728CERVEZA-SIDRA,300153728,CERVEZA-SIDRA,68664.61
2026-08-01,300153728CIGARRO,300153728,CIGARRO,6522.39
2026-08-01,300153728ENCENDEDORES SIX,300153728,ENCENDEDORES SIX,250.87
2026-08-01,300153728REHIDRATANTES,300153728,REHIDRATANTES,1073.00
2026-08-01,300153728RTD,300153728,RTD,1177.23
2026-08-01,300153728SPIRITS,300153728,SPIRITS,1454.56
2026-08-01,300153728TAE,300153728,TAE,146.15
2026-08-01,300153730Articulos Six,300153730,Articulos Six,34.48
2026-08-01,300153730CERVEZA-SIDRA,300153730,CERVEZA-SIDRA,77032.50
2026-08-01,300153730CIGARRO,300153730,CIGARRO,13833.63
2026-08-01,300153730ENCENDEDORES SIX,300153730,ENCENDEDORES SIX,89.66
2026-08-01,300153730FARMACIA,300153730,FARMACIA,70.69
2026-08-01,300153730REHIDRATANTES,300153730,REHIDRATANTES,937.23
2026-08-01,300153730RTD,300153730,RTD,1428.98
2026-08-01,300153730TAE,300153730,TAE,50.27
2026-08-01,300153737Articulos Six,300153737,Articulos Six,68.10
2026-08-01,300153737CERVEZA-SIDRA,300153737,CERVEZA-SIDRA,140604.79
2026-08-01,300153737CIGARRO,300153737,CIGARRO,12235.33
2026-08-01,300153737ENCENDEDORES SIX,300153737,ENCENDEDORES SIX,317.26
2026-08-01,300153737FARMACIA,300153737,FARMACIA,36.21
2026-08-01,300153737REHIDRATANTES,300153737,REHIDRATANTES,904.29
2026-08-01,300153737RTD,300153737,RTD,9624.31
2026-08-01,300153737SPIRITS,300153737,SPIRITS,12365.58
2026-08-01,300153737TAE,300153737,TAE,280.71
2026-08-01,300153738Articulos Six,300153738,Articulos Six,36.21
2026-08-01,300153738CERVEZA-SIDRA,300153738,CERVEZA-SIDRA,139497.99
2026-08-01,300153738CIGARRO,300153738,CIGARRO,26048.28
2026-08-01,300153738ENCENDEDORES SIX,300153738,ENCENDEDORES SIX,357.77
2026-08-01,300153738FARMACIA,300153738,FARMACIA,94.83
2026-08-01,300153738REHIDRATANTES,300153738,REHIDRATANTES,3855.71
2026-08-01,300153738RTD,300153738,RTD,2656.82
2026-08-01,300153738SPIRITS,300153738,SPIRITS,13135.89
2026-08-01,300153738TAE,300153738,TAE,425.73
2026-08-01,300153739Articulos Six,300153739,Articulos Six,236.20
2026-08-01,300153739CERVEZA-SIDRA,300153739,CERVEZA-SIDRA,121163.75
2026-08-01,300153739CIGARRO,300153739,CIGARRO,16926.72
2026-08-01,300153739ENCENDEDORES SIX,300153739,ENCENDEDORES SIX,343.97
2026-08-01,300153739REHIDRATANTES,300153739,REHIDRATANTES,1726.94
2026-08-01,300153739RTD,300153739,RTD,3779.18
2026-08-01,300153739SPIRITS,300153739,SPIRITS,15043.95
2026-08-01,300153739TAE,300153739,TAE,208.49
2026-08-01,300153743Articulos Six,300153743,Articulos Six,157.75
2026-08-01,300153743CERVEZA-SIDRA,300153743,CERVEZA-SIDRA,193438.41
2026-08-01,300153743CIGARRO,300153743,CIGARRO,14204.30
2026-08-01,300153743ENCENDEDORES SIX,300153743,ENCENDEDORES SIX,168.97
2026-08-01,300153743REHIDRATANTES,300153743,REHIDRATANTES,727.64
2026-08-01,300153743RTD,300153743,RTD,6869.70
2026-08-01,300153743SPIRITS,300153743,SPIRITS,11890.13
2026-08-01,300153743TAE,300153743,TAE,329.79
2026-08-01,300153744Articulos Six,300153744,Articulos Six,155.17
2026-08-01,300153744CERVEZA-SIDRA,300153744,CERVEZA-SIDRA,297209.14
2026-08-01,300153744CIGARRO,300153744,CIGARRO,7499.13
2026-08-01,300153744ENCENDEDORES SIX,300153744,ENCENDEDORES SIX,134.49
2026-08-01,300153744REHIDRATANTES,300153744,REHIDRATANTES,457.41
2026-08-01,300153744RTD,300153744,RTD,5297.36
2026-08-01,300153744SPIRITS,300153744,SPIRITS,8678.19
2026-08-01,300153744TAE,300153744,TAE,197.53
2026-08-01,300153755Articulos Six,300153755,Articulos Six,34.48
2026-08-01,300153755CERVEZA-SIDRA,300153755,CERVEZA-SIDRA,215941.92
2026-08-01,300153755CIGARRO,300153755,CIGARRO,5074.13
2026-08-01,300153755ENCENDEDORES SIX,300153755,ENCENDEDORES SIX,125.88
2026-08-01,300153755REHIDRATANTES,300153755,REHIDRATANTES,420.53
2026-08-01,300153755RTD,300153755,RTD,2208.34
2026-08-01,300153755SPIRITS,300153755,SPIRITS,41.14
2026-08-01,300153755TAE,300153755,TAE,207.38
2026-08-01,300153757Articulos Six,300153757,Articulos Six,77.58
2026-08-01,300153757CERVEZA-SIDRA,300153757,CERVEZA-SIDRA,120662.47
2026-08-01,300153757CIGARRO,300153757,CIGARRO,11985.31
2026-08-01,300153757ENCENDEDORES SIX,300153757,ENCENDEDORES SIX,126.71
2026-08-01,300153757REHIDRATANTES,300153757,REHIDRATANTES,726.35
2026-08-01,300153757RTD,300153757,RTD,2848.30
2026-08-01,300153757SPIRITS,300153757,SPIRITS,6541.64
2026-08-01,300153757TAE,300153757,TAE,157.70
2026-08-01,300153758CERVEZA-SIDRA,300153758,CERVEZA-SIDRA,187650.80
2026-08-01,300153758CIGARRO,300153758,CIGARRO,5735.36
2026-08-01,300153758ENCENDEDORES SIX,300153758,ENCENDEDORES SIX,390.54
2026-08-01,300153758REHIDRATANTES,300153758,REHIDRATANTES,573.41
2026-08-01,300153758RTD,300153758,RTD,1823.66
2026-08-01,300153758SPIRITS,300153758,SPIRITS,4838.65
2026-08-01,300153758TAE,300153758,TAE,110.32
2026-08-01,300153761CERVEZA-SIDRA,300153761,CERVEZA-SIDRA,173821.65
2026-08-01,300153761CIGARRO,300153761,CIGARRO,9828.46
2026-08-01,300153761ENCENDEDORES SIX,300153761,ENCENDEDORES SIX,168.12
2026-08-01,300153761REHIDRATANTES,300153761,REHIDRATANTES,1537.00
2026-08-01,300153761RTD,300153761,RTD,2185.50
2026-08-01,300153761TAE,300153761,TAE,150.19
2026-08-01,300153772Articulos Six,300153772,Articulos Six,59.48
2026-08-01,300153772CERVEZA-SIDRA,300153772,CERVEZA-SIDRA,535024.98
2026-08-01,300153772CIGARRO,300153772,CIGARRO,19578.45
2026-08-01,300153772ENCENDEDORES SIX,300153772,ENCENDEDORES SIX,56.04
2026-08-01,300153772REHIDRATANTES,300153772,REHIDRATANTES,3696.37
2026-08-01,300153772RTD,300153772,RTD,8503.18
2026-08-01,300153772TAE,300153772,TAE,355.21
2026-08-01,300153773Articulos Six,300153773,Articulos Six,59.48
2026-08-01,300153773CERVEZA-SIDRA,300153773,CERVEZA-SIDRA,198440.00
2026-08-01,300153773CIGARRO,300153773,CIGARRO,13483.62
2026-08-01,300153773ENCENDEDORES SIX,300153773,ENCENDEDORES SIX,392.26
2026-08-01,300153773FARMACIA,300153773,FARMACIA,94.82
2026-08-01,300153773REHIDRATANTES,300153773,REHIDRATANTES,1378.82
2026-08-01,300153773RTD,300153773,RTD,4213.28
2026-08-01,300153773SPIRITS,300153773,SPIRITS,4656.86
2026-08-01,300153773TAE,300153773,TAE,307.29
2026-08-01,300153774CERVEZA-SIDRA,300153774,CERVEZA-SIDRA,80487.10
2026-08-01,300153774CIGARRO,300153774,CIGARRO,2840.50
2026-08-01,300153774ENCENDEDORES SIX,300153774,ENCENDEDORES SIX,246.56
2026-08-01,300153774REHIDRATANTES,300153774,REHIDRATANTES,602.41
2026-08-01,300153774RTD,300153774,RTD,1132.25
2026-08-01,300153774SPIRITS,300153774,SPIRITS,75.51
2026-08-01,300153774TAE,300153774,TAE,99.37
2026-08-01,300153775Articulos Six,300153775,Articulos Six,38.79
2026-08-01,300153775CERVEZA-SIDRA,300153775,CERVEZA-SIDRA,108976.41
2026-08-01,300153775CIGARRO,300153775,CIGARRO,3511.21
2026-08-01,300153775ENCENDEDORES SIX,300153775,ENCENDEDORES SIX,47.41
2026-08-01,300153775REHIDRATANTES,300153775,REHIDRATANTES,562.89
2026-08-01,300153775RTD,300153775,RTD,1979.66
2026-08-01,300153775TAE,300153775,TAE,42.19
2026-08-01,300153776CERVEZA-SIDRA,300153776,CERVEZA-SIDRA,330609.33
2026-08-01,300153776CIGARRO,300153776,CIGARRO,15706.04
2026-08-01,300153776ENCENDEDORES SIX,300153776,ENCENDEDORES SIX,184.50
2026-08-01,300153776FARMACIA,300153776,FARMACIA,212.07
2026-08-01,300153776REHIDRATANTES,300153776,REHIDRATANTES,879.23
2026-08-01,300153776RTD,300153776,RTD,4004.86
2026-08-01,300153776TAE,300153776,TAE,251.85
2026-08-01,300153778Articulos Six,300153778,Articulos Six,125.00
2026-08-01,300153778CERVEZA-SIDRA,300153778,CERVEZA-SIDRA,69053.70
2026-08-01,300153778CIGARRO,300153778,CIGARRO,3680.17
2026-08-01,300153778ENCENDEDORES SIX,300153778,ENCENDEDORES SIX,96.56
2026-08-01,300153778FARMACIA,300153778,FARMACIA,282.76
2026-08-01,300153778REHIDRATANTES,300153778,REHIDRATANTES,1136.30
2026-08-01,300153778RTD,300153778,RTD,2244.80
2026-08-01,300153778TAE,300153778,TAE,429.73
2026-08-01,300153779Articulos Six,300153779,Articulos Six,246.54
2026-08-01,300153779CERVEZA-SIDRA,300153779,CERVEZA-SIDRA,318613.05
2026-08-01,300153779CIGARRO,300153779,CIGARRO,17884.49
2026-08-01,300153779ENCENDEDORES SIX,300153779,ENCENDEDORES SIX,204.31
2026-08-01,300153779REHIDRATANTES,300153779,REHIDRATANTES,946.46
2026-08-01,300153779RTD,300153779,RTD,6133.32
2026-08-01,300153779TAE,300153779,TAE,406.60
2026-08-01,300153781Articulos Six,300153781,Articulos Six,297.41
2026-08-01,300153781CERVEZA-SIDRA,300153781,CERVEZA-SIDRA,140078.88
2026-08-01,300153781CIGARRO,300153781,CIGARRO,4568.97
2026-08-01,300153781REHIDRATANTES,300153781,REHIDRATANTES,261.00
2026-08-01,300153781RTD,300153781,RTD,1097.83
2026-08-01,300153781TAE,300153781,TAE,100.53
2026-08-01,300153785Articulos Six,300153785,Articulos Six,59.48
2026-08-01,300153785CERVEZA-SIDRA,300153785,CERVEZA-SIDRA,203460.79
2026-08-01,300153785CIGARRO,300153785,CIGARRO,5393.16
2026-08-01,300153785ENCENDEDORES SIX,300153785,ENCENDEDORES SIX,121.55
2026-08-01,300153785FARMACIA,300153785,FARMACIA,111.20
2026-08-01,300153785REHIDRATANTES,300153785,REHIDRATANTES,1258.99
2026-08-01,300153785RTD,300153785,RTD,2379.37
2026-08-01,300153785TAE,300153785,TAE,529.05
2026-08-01,300153786CERVEZA-SIDRA,300153786,CERVEZA-SIDRA,200762.51
2026-08-01,300153786CIGARRO,300153786,CIGARRO,5460.33
2026-08-01,300153786ENCENDEDORES SIX,300153786,ENCENDEDORES SIX,107.75
2026-08-01,300153786REHIDRATANTES,300153786,REHIDRATANTES,676.23
2026-08-01,300153786RTD,300153786,RTD,1436.90
2026-08-01,300153786TAE,300153786,TAE,171.58
2026-08-01,300153787CERVEZA-SIDRA,300153787,CERVEZA-SIDRA,258980.56
2026-08-01,300153787CIGARRO,300153787,CIGARRO,14751.72
2026-08-01,300153787ENCENDEDORES SIX,300153787,ENCENDEDORES SIX,356.91
2026-08-01,300153787REHIDRATANTES,300153787,REHIDRATANTES,640.65
2026-08-01,300153787RTD,300153787,RTD,6004.84
2026-08-01,300153787SPIRITS,300153787,SPIRITS,8904.66
2026-08-01,300153787TAE,300153787,TAE,293.44
2026-08-01,300153788Articulos Six,300153788,Articulos Six,1284.45
2026-08-01,300153788CERVEZA-SIDRA,300153788,CERVEZA-SIDRA,207984.44
2026-08-01,300153788CIGARRO,300153788,CIGARRO,23847.40
2026-08-01,300153788ENCENDEDORES SIX,300153788,ENCENDEDORES SIX,168.98
2026-08-01,300153788FARMACIA,300153788,FARMACIA,47.41
2026-08-01,300153788REHIDRATANTES,300153788,REHIDRATANTES,1471.12
2026-08-01,300153788RTD,300153788,RTD,6246.25
2026-08-01,300153788SPIRITS,300153788,SPIRITS,5796.56
2026-08-01,300153788TAE,300153788,TAE,220.66
2026-08-01,300153789CERVEZA-SIDRA,300153789,CERVEZA-SIDRA,403578.79
2026-08-01,300153789CIGARRO,300153789,CIGARRO,11389.67
2026-08-01,300153789ENCENDEDORES SIX,300153789,ENCENDEDORES SIX,302.59
2026-08-01,300153789REHIDRATANTES,300153789,REHIDRATANTES,1026.89
2026-08-01,300153789RTD,300153789,RTD,3167.27
2026-08-01,300153789SPIRITS,300153789,SPIRITS,11283.91
2026-08-01,300153789TAE,300153789,TAE,378.89
2026-08-01,300153790CERVEZA-SIDRA,300153790,CERVEZA-SIDRA,54899.83
2026-08-01,300153790CIGARRO,300153790,CIGARRO,5067.22
2026-08-01,300153790ENCENDEDORES SIX,300153790,ENCENDEDORES SIX,247.44
2026-08-01,300153790REHIDRATANTES,300153790,REHIDRATANTES,408.64
2026-08-01,300153790RTD,300153790,RTD,1282.80
2026-08-01,300153790SPIRITS,300153790,SPIRITS,1648.20
2026-08-01,300153790TAE,300153790,TAE,97.63
2026-08-01,300153791Articulos Six,300153791,Articulos Six,115.51
2026-08-01,300153791CERVEZA-SIDRA,300153791,CERVEZA-SIDRA,161959.62
2026-08-01,300153791CIGARRO,300153791,CIGARRO,17437.95
2026-08-01,300153791ENCENDEDORES SIX,300153791,ENCENDEDORES SIX,407.77
2026-08-01,300153791FARMACIA,300153791,FARMACIA,47.41
2026-08-01,300153791REHIDRATANTES,300153791,REHIDRATANTES,788.29
2026-08-01,300153791RTD,300153791,RTD,3465.96
2026-08-01,300153791SPIRITS,300153791,SPIRITS,1688.63
2026-08-01,300153791TAE,300153791,TAE,233.91
2026-08-01,300153793CERVEZA-SIDRA,300153793,CERVEZA-SIDRA,30392.80
2026-08-01,300153793CIGARRO,300153793,CIGARRO,88.79
2026-08-01,300153793ENCENDEDORES SIX,300153793,ENCENDEDORES SIX,74.14
2026-08-01,300153793REHIDRATANTES,300153793,REHIDRATANTES,406.00
2026-08-01,300153793RTD,300153793,RTD,1693.52
2026-08-01,300153793SPIRITS,300153793,SPIRITS,3698.28
2026-08-01,300153793TAE,300153793,TAE,10.41
2026-08-01,300153794CERVEZA-SIDRA,300153794,CERVEZA-SIDRA,195952.48
2026-08-01,300153794CIGARRO,300153794,CIGARRO,27077.58
2026-08-01,300153794ENCENDEDORES SIX,300153794,ENCENDEDORES SIX,268.10
2026-08-01,300153794FARMACIA,300153794,FARMACIA,47.41
2026-08-01,300153794REHIDRATANTES,300153794,REHIDRATANTES,939.89
2026-08-01,300153794RTD,300153794,RTD,5022.12
2026-08-01,300153794SPIRITS,300153794,SPIRITS,4446.76
2026-08-01,300153794TAE,300153794,TAE,196.38
2026-08-01,300153796AGUA SIX,300153796,AGUA SIX,8.00
2026-08-01,300153796Articulos Six,300153796,Articulos Six,217.24
2026-08-01,300153796CERVEZA-SIDRA,300153796,CERVEZA-SIDRA,292638.25
2026-08-01,300153796CIGARRO,300153796,CIGARRO,11068.10
2026-08-01,300153796ENCENDEDORES SIX,300153796,ENCENDEDORES SIX,156.92
2026-08-01,300153796FARMACIA,300153796,FARMACIA,63.79
2026-08-01,300153796REHIDRATANTES,300153796,REHIDRATANTES,520.70
2026-08-01,300153796RTD,300153796,RTD,5049.84
2026-08-01,300153796SPIRITS,300153796,SPIRITS,5533.96
2026-08-01,300153796TAE,300153796,TAE,235.69
2026-08-01,300153799CERVEZA-SIDRA,300153799,CERVEZA-SIDRA,73065.36
2026-08-01,300153799CIGARRO,300153799,CIGARRO,4624.11
2026-08-01,300153799ENCENDEDORES SIX,300153799,ENCENDEDORES SIX,96.56
2026-08-01,300153799REHIDRATANTES,300153799,REHIDRATANTES,58.00
2026-08-01,300153799RTD,300153799,RTD,1908.46
2026-08-01,300153799SPIRITS,300153799,SPIRITS,3257.32
2026-08-01,300153799TAE,300153799,TAE,50.25
2026-08-01,300153800Articulos Six,300153800,Articulos Six,1479.30
2026-08-01,300153800CERVEZA-SIDRA,300153800,CERVEZA-SIDRA,35005.42
2026-08-01,300153800CIGARRO,300153800,CIGARRO,9398.28
2026-08-01,300153800ENCENDEDORES SIX,300153800,ENCENDEDORES SIX,56.05
2026-08-01,300153800FARMACIA,300153800,FARMACIA,191.38
2026-08-01,300153800REHIDRATANTES,300153800,REHIDRATANTES,595.83
2026-08-01,300153800RTD,300153800,RTD,1336.04
2026-08-01,300153800SIMS,300153800,SIMS,94.83
2026-08-01,300153800SPIRITS,300153800,SPIRITS,9042.09
2026-08-01,300153800TAE,300153800,TAE,43.32
2026-08-01,300153801Articulos Six,300153801,Articulos Six,939.65
2026-08-01,300153801CERVEZA-SIDRA,300153801,CERVEZA-SIDRA,61056.48
2026-08-01,300153801CIGARRO,300153801,CIGARRO,4748.30
2026-08-01,300153801ENCENDEDORES SIX,300153801,ENCENDEDORES SIX,137.08
2026-08-01,300153801FARMACIA,300153801,FARMACIA,13.80
2026-08-01,300153801REHIDRATANTES,300153801,REHIDRATANTES,363.83
2026-08-01,300153801RTD,300153801,RTD,1310.57
2026-08-01,300153801SPIRITS,300153801,SPIRITS,3524.39
2026-08-01,300153801TAE,300153801,TAE,157.12
2026-08-01,300153802CERVEZA-SIDRA,300153802,CERVEZA-SIDRA,286284.47
2026-08-01,300153802CIGARRO,300153802,CIGARRO,13192.23
2026-08-01,300153802ENCENDEDORES SIX,300153802,ENCENDEDORES SIX,184.49
2026-08-01,300153802FARMACIA,300153802,FARMACIA,47.41
2026-08-01,300153802REHIDRATANTES,300153802,REHIDRATANTES,232.00
2026-08-01,300153802RTD,300153802,RTD,10256.93
2026-08-01,300153802SPIRITS,300153802,SPIRITS,12927.92
2026-08-01,300153802TAE,300153802,TAE,213.14
2026-08-01,300153803Articulos Six,300153803,Articulos Six,717.24
2026-08-01,300153803CERVEZA-SIDRA,300153803,CERVEZA-SIDRA,86234.91
2026-08-01,300153803CIGARRO,300153803,CIGARRO,2650.03
2026-08-01,300153803ENCENDEDORES SIX,300153803,ENCENDEDORES SIX,206.02
2026-08-01,300153803REHIDRATANTES,300153803,REHIDRATANTES,232.00
2026-08-01,300153803RTD,300153803,RTD,1661.61
2026-08-01,300153803TAE,300153803,TAE,64.13
2026-08-01,300153804Articulos Six,300153804,Articulos Six,94.82
2026-08-01,300153804CERVEZA-SIDRA,300153804,CERVEZA-SIDRA,158901.86
2026-08-01,300153804CIGARRO,300153804,CIGARRO,13682.78
2026-08-01,300153804ENCENDEDORES SIX,300153804,ENCENDEDORES SIX,226.72
2026-08-01,300153804REHIDRATANTES,300153804,REHIDRATANTES,319.00
2026-08-01,300153804RTD,300153804,RTD,2651.83
2026-08-01,300153804SPIRITS,300153804,SPIRITS,6970.56
2026-08-01,300153804TAE,300153804,TAE,90.12
2026-08-01,300153818CERVEZA-SIDRA,300153818,CERVEZA-SIDRA,157582.72
2026-08-01,300153818CIGARRO,300153818,CIGARRO,12600.02
2026-08-01,300153818ENCENDEDORES SIX,300153818,ENCENDEDORES SIX,69.83
2026-08-01,300153818REHIDRATANTES,300153818,REHIDRATANTES,891.14
2026-08-01,300153818RTD,300153818,RTD,1590.23
2026-08-01,300153818SPIRITS,300153818,SPIRITS,55.21
2026-08-01,300153818TAE,300153818,TAE,304.99
2026-08-01,300153819Articulos Six,300153819,Articulos Six,112.07
2026-08-01,300153819CERVEZA-SIDRA,300153819,CERVEZA-SIDRA,217956.38
2026-08-01,300153819CIGARRO,300153819,CIGARRO,20675.01
2026-08-01,300153819ENCENDEDORES SIX,300153819,ENCENDEDORES SIX,216.38
2026-08-01,300153819FARMACIA,300153819,FARMACIA,63.79
2026-08-01,300153819REHIDRATANTES,300153819,REHIDRATANTES,937.23
2026-08-01,300153819RTD,300153819,RTD,6142.64
2026-08-01,300153819SPIRITS,300153819,SPIRITS,4011.96
2026-08-01,300153819TAE,300153819,TAE,214.88
2026-08-01,300153820Articulos Six,300153820,Articulos Six,224.13
2026-08-01,300153820CERVEZA-SIDRA,300153820,CERVEZA-SIDRA,119049.14
2026-08-01,300153820CIGARRO,300153820,CIGARRO,8518.99
2026-08-01,300153820ENCENDEDORES SIX,300153820,ENCENDEDORES SIX,226.77
